beta0,beta1,beta2,beta3,sigma,chain
16.768673,7.521585,11.549089,-19.739233,78.08769,chain_2
19.269644,7.9546633,-13.335911,6.3307204,114.624115,chain_2
19.893261,16.250336,7.039979,-21.63116,121.04976,chain_2
20.984583,5.7331033,14.462365,-18.152412,69.29461,chain_2
10.769921,31.976389,-31.327631,1.8466163,206.69336,chain_2
11.570861,36.60714,-34.84563,-1.444352,160.77972,chain_2
18.982412,15.073912,7.4383574,-21.17731,117.823296,chain_2
18.206284,26.103012,15.745229,-43.12596,103.541466,chain_2
14.6308775,-0.4031837,-11.357947,8.261377,148.69615,chain_2
17.131546,2.485109,7.3878365,-9.979676,104.689224,chain_2
15.49505,18.392887,-8.998241,-8.533881,141.60501,chain_2
15.994102,48.765045,-24.62091,-22.665365,166.88354,chain_2
19.104483,26.015675,-24.360468,-1.4770644,108.734024,chain_2
19.920242,21.747217,-10.936758,-13.324135,134.42433,chain_2
18.033913,21.634974,-19.72768,-3.2351058,58.996883,chain_2
18.84651,23.89188,-22.095198,-3.530098,55.430397,chain_2
14.39557,13.049664,-2.4469485,-8.18667,144.76918,chain_2
14.31666,13.069253,0.22462107,-8.6614065,146.71886,chain_2
20.450014,12.719676,-24.4927,10.14139,90.49567,chain_2
20.09096,12.879256,-17.169495,5.00837,103.64372,chain_2
15.22229,4.4682727,17.097862,-22.37086,90.675354,chain_2
19.422829,32.04973,-22.476805,-9.558464,200.64908,chain_2
18.80533,40.88696,-37.877697,-2.2748797,153.68674,chain_2
18.59788,41.99373,-39.353497,-0.103779435,167.26993,chain_2
17.540556,-11.290667,19.220804,-9.7829075,67.58694,chain_2
17.988499,-2.7273395,18.087435,-11.630572,76.71234,chain_2
18.100868,0.24526754,18.605118,-16.034407,86.924194,chain_2
16.56309,22.35211,-24.931963,2.5530524,123.29243,chain_2
17.865835,19.273697,-17.845638,0.9248121,165.201,chain_2
18.207474,29.759766,-25.064827,-0.39582917,248.41826,chain_2
19.709644,32.05196,-26.460648,-6.0558257,52.835037,chain_2
20.615828,28.928345,-22.037064,-7.912841,79.24772,chain_2
18.163086,10.9666,2.3152387,-13.160983,131.12062,chain_2
18.636635,5.614892,-5.7568984,1.1866181,71.71745,chain_2
19.204395,19.99569,-12.769324,-4.180919,89.85751,chain_2
18.19735,1.14938,11.618698,-9.931507,99.831345,chain_2
18.020454,-2.0645084,10.032796,-12.340236,95.47388,chain_2
17.780844,-1.625057,13.039506,-10.653303,98.76548,chain_2
17.879107,9.93152,6.3391714,-20.097977,107.63519,chain_2
20.496479,18.88919,-1.3410546,-13.442701,100.28455,chain_2
19.618027,15.126625,-1.8346844,-16.202328,118.494446,chain_2
13.876711,2.7269514,19.413652,-24.755367,157.59486,chain_2
10.150226,-18.066038,29.41754,-7.1207056,155.97527,chain_2
23.546745,51.28081,-50.680492,3.4640932,139.57591,chain_2
12.38467,-32.43128,47.868896,-11.024997,217.82713,chain_2
14.508658,-21.717318,26.770159,-9.573917,225.81033,chain_2
18.9763,-19.676281,-12.679009,31.061453,135.04431,chain_2
16.916323,63.40144,-49.906647,-14.561368,192.65987,chain_2
17.659046,41.421013,-20.26291,-19.45141,165.7437,chain_2
13.370813,24.635845,-24.305933,-1.5339118,163.12553,chain_2
18.51382,-6.0639634,17.524738,-15.451902,94.69996,chain_2
18.050455,10.141301,-0.37693548,-9.665676,86.05315,chain_2
16.394606,-10.052272,24.204943,-13.396324,73.11898,chain_2
16.308342,-11.56134,22.201183,-15.980252,73.54313,chain_2
15.233323,45.68748,-33.455196,-20.01325,346.8668,chain_2
21.225512,39.18759,-53.95485,19.5863,132.69148,chain_2
18.464037,22.331635,-15.225192,-1.6891413,149.10085,chain_2
18.879082,20.607689,-4.6175776,-17.031666,232.15857,chain_2
19.148817,23.766914,-12.338008,-16.455837,250.42656,chain_2
19.301374,26.217144,-5.9826202,-15.001238,257.4499,chain_2
16.3796,24.716087,-24.896362,4.59429,268.03458,chain_2
19.183788,38.336117,-8.302136,-26.094278,276.10965,chain_2
20.72435,32.215878,-0.3534378,-28.612429,151.85503,chain_2
18.480474,-4.7720804,10.548825,-6.3972588,131.6446,chain_2
22.636707,-5.9160714,14.656042,-10.091887,106.66372,chain_2
12.344383,6.7538595,19.72855,-26.394531,149.93243,chain_2
14.881013,-13.872749,31.113117,-17.75487,148.96996,chain_2
16.943996,-10.767969,29.010817,-19.87316,162.93811,chain_2
18.254398,-12.027327,28.24982,-12.663076,140.14459,chain_2
18.510818,-18.699821,29.020386,-13.872416,165.6195,chain_2
15.08601,-8.633494,9.688916,-3.7205327,114.71844,chain_2
15.60803,-7.4884276,13.171032,-5.3296723,116.53138,chain_2
15.082009,-11.164845,18.411398,-11.082577,138.67468,chain_2
15.64069,19.198761,-13.761118,-7.8085427,119.62631,chain_2
16.547176,19.214485,-3.0396156,-18.793802,99.82545,chain_2
16.761421,14.792471,0.8996655,-14.050357,102.6856,chain_2
19.556915,-1.7399874,-12.072981,14.692685,169.31253,chain_2
19.617924,-1.1063428,-10.58493,16.098864,168.26703,chain_2
19.146637,19.12717,5.1280017,-20.085926,124.172,chain_2
19.819754,15.829696,1.0542095,-21.114103,196.07855,chain_2
18.430574,-6.621524,-0.23890495,7.901613,158.52658,chain_2
19.501408,-0.85999686,1.6022093,0.15024245,99.614655,chain_2
15.729584,33.77602,-23.91564,-9.721418,141.0368,chain_2
19.529074,-7.938134,13.245016,-5.733876,101.911224,chain_2
18.337543,27.75876,-18.86175,-9.192661,128.0781,chain_2
20.271162,22.46507,2.2996395,-20.39515,154.5008,chain_2
19.23181,4.0926595,-5.573368,-2.9470303,138.27864,chain_2
17.992655,-4.8250866,7.288978,0.17985523,147.02393,chain_2
19.83522,-5.233856,8.438783,-1.5260675,139.09337,chain_2
19.150507,1.6632845,18.097584,-20.67714,129.758,chain_2
22.259087,3.0321162,8.041259,-12.877797,253.15846,chain_2
16.914524,-0.8216001,13.218695,-14.238109,82.08039,chain_2
17.89622,-1.6292717,23.808443,-22.28988,97.793915,chain_2
14.952044,35.673065,-34.62746,-0.4053545,260.93256,chain_2
17.381157,22.63778,-23.783998,0.10909839,220.81032,chain_2
15.597485,13.898329,3.5668082,-19.319042,272.88873,chain_2
19.325441,-5.1806517,9.073151,-3.994928,86.09235,chain_2
17.128416,-4.65754,11.607079,-9.185018,117.420876,chain_2
18.330866,17.182108,-9.275511,-9.310343,76.64569,chain_2
19.040522,13.984591,-24.877851,10.280815,69.50571,chain_2
16.587885,4.2679505,10.899318,-14.417429,69.02847,chain_2
14.429618,-9.048938,8.026708,-0.010145903,57.54551,chain_2
14.260535,-8.778206,9.566956,1.2949909,58.064583,chain_2
17.097425,5.3180385,20.301338,-26.26316,195.05315,chain_2
18.693172,-2.0018854,-2.9914474,5.3582296,132.97035,chain_2
16.990032,24.003904,0.22159183,-25.539043,112.16486,chain_2
16.596207,20.486378,-5.5640836,-16.737144,105.5318,chain_2
22.233053,5.427657,-24.162622,20.837027,181.19167,chain_2
11.948402,13.138003,9.920008,-21.738573,113.41745,chain_2
18.640268,-19.91078,32.00327,-13.108017,274.92883,chain_2
14.27595,19.203978,-1.6226587,-16.955605,83.0913,chain_2
15.285258,14.209557,-5.2608395,-6.737425,76.64065,chain_2
17.81313,25.42253,-16.13873,-8.597002,133.38542,chain_2
18.710737,11.747673,-8.895359,0.26064935,80.40155,chain_2
16.10194,13.953882,-10.775907,-1.1306466,111.96474,chain_2
17.034435,17.530684,9.887068,-29.579737,107.22211,chain_2
16.286968,-1.5318246,-8.306227,12.404875,115.23769,chain_2
19.686499,5.8072643,-8.456412,5.3093925,65.89331,chain_2
20.8267,19.034973,-15.05687,-3.7252815,101.22896,chain_2
16.494822,19.544836,-21.612658,2.8203228,161.72285,chain_2
16.994215,20.570526,-17.079422,-2.3929439,152.38985,chain_2
19.832663,-15.923109,19.534527,-4.089184,120.808266,chain_2
21.213337,2.6361082,19.695652,-20.927502,101.63732,chain_2
22.181055,4.124483,18.85083,-20.796083,92.618164,chain_2
21.5617,0.5978567,27.5479,-25.712633,104.01489,chain_2
19.08583,-16.125204,4.931616,11.582665,143.32463,chain_2
18.573837,-17.174028,3.87291,11.617535,134.84908,chain_2
16.613562,-14.700291,12.429194,3.4604347,96.1947,chain_2
15.544844,17.490929,34.345886,-54.12594,120.59537,chain_2
15.764887,17.257282,37.108196,-52.81137,121.57494,chain_2
17.13122,9.932666,0.28553414,-9.739131,114.61734,chain_2
18.847847,10.27585,-7.043036,-2.9212255,121.09312,chain_2
17.26725,-3.0508142,34.267654,-31.798775,103.42492,chain_2
16.602125,-6.768804,37.326694,-30.512827,126.56704,chain_2
14.17805,21.063179,-24.603632,5.1690464,121.45877,chain_2
18.907883,-9.195049,19.862143,-7.854632,132.6582,chain_2
18.751518,17.291237,39.96113,-54.540634,150.9084,chain_2
18.167866,21.619587,31.057512,-46.109917,164.55585,chain_2
16.985619,13.547058,6.884896,-23.798088,145.98381,chain_2
13.343787,0.45384932,5.8293014,-3.0131962,170.35786,chain_2
15.630361,23.302368,-4.5848255,-18.204481,79.144325,chain_2
16.861002,14.288296,-8.488384,-6.184636,87.63482,chain_2
16.883875,22.505232,-17.341778,-4.743132,65.6649,chain_2
18.327547,23.836193,-22.848238,-4.843386,99.080154,chain_2
12.857254,-1.969083,-4.1993823,4.5584145,160.25435,chain_2
16.723803,14.822178,8.873431,-25.203484,108.529106,chain_2
18.301397,6.187069,-4.7678027,0.50795066,138.63647,chain_2
16.87603,24.56214,-10.567378,-11.759187,94.43454,chain_2
19.077003,11.366308,2.4465375,-10.551881,160.63152,chain_2
17.801264,11.027146,-6.139385,-8.118316,87.10406,chain_2
18.750607,15.9970665,-2.7139184,-10.307087,74.57563,chain_2
18.7077,12.394703,6.823266,-15.967063,87.44756,chain_2
14.918758,14.175698,10.7794895,-21.394104,126.857185,chain_2
14.713802,15.5237055,9.261587,-21.682875,120.59945,chain_2
16.452536,21.975357,-3.970791,-18.917046,124.76705,chain_2
18.62665,-5.7953963,3.5654085,1.4769679,96.95536,chain_2
15.054067,14.155346,-3.9763007,-11.004569,150.64154,chain_2
18.358702,24.289219,-4.07434,-19.885933,63.398655,chain_2
14.456371,3.3483548,-0.14981303,-3.8481016,115.04657,chain_2
13.497055,32.200016,-23.86094,-6.024759,130.75325,chain_2
20.934694,-21.277403,36.571842,-13.702292,123.61036,chain_2
19.979519,20.711662,11.12311,-32.93431,140.05333,chain_2
16.764862,5.470301,27.989214,-32.295708,163.68694,chain_2
22.053873,-13.4826145,18.185661,-2.6404686,114.69853,chain_2
13.322696,27.339603,-12.673626,-12.299351,76.2773,chain_2
14.832961,20.457031,-20.130571,0.13430274,126.15106,chain_2
16.385513,-10.951317,15.35888,-7.576483,158.81447,chain_2
16.221273,-17.419355,21.43136,-6.922476,129.67438,chain_2
18.524544,21.429323,-28.428642,3.6205444,107.088745,chain_2
18.751589,17.672567,-15.42192,-4.0111074,91.801094,chain_2
16.476238,15.74321,-19.080053,2.9640846,129.77371,chain_2
17.512486,-1.718847,-0.05185032,4.5904746,160.30035,chain_2
19.333704,-5.95422,0.19550371,10.634258,168.91312,chain_2
17.210838,41.07383,-29.905153,-8.65564,97.52997,chain_2
19.338905,22.840046,-23.75509,-1.0781486,101.61416,chain_2
16.52867,13.710629,7.3552976,-24.312721,125.90437,chain_2
18.223465,9.9431715,-20.402037,8.120872,119.91672,chain_2
21.230558,-11.572565,18.186275,-7.0460243,142.26936,chain_2
22.2185,-5.312483,26.602919,-21.00736,175.06316,chain_2
21.517874,-4.224507,18.669601,-15.407108,85.87647,chain_2
21.8621,-3.186365,15.406629,-13.271559,87.83111,chain_2
15.115748,-0.36262894,11.750282,-12.329208,136.38979,chain_2
15.597724,17.661013,3.1171508,-17.093565,101.1851,chain_2
16.671583,-3.5161676,2.0636246,4.9938183,80.16054,chain_2
16.275915,-3.703092,4.252794,2.1196787,136.38913,chain_2
15.724533,17.366968,5.2109804,-19.685387,139.33034,chain_2
12.193523,-6.6607714,5.4148426,1.5507879,128.48608,chain_2
16.608803,38.865063,-21.324211,-18.8166,189.56662,chain_2
19.96579,26.62346,-5.5284986,-20.103622,203.61923,chain_2
18.526596,-2.1788354,-0.74344563,0.25903368,122.96792,chain_2
17.796785,-0.14225331,19.319168,-21.891886,107.7026,chain_2
16.403364,24.92943,-21.955639,-5.530697,113.622444,chain_2
15.905912,30.926727,-26.783972,-6.7682,144.62187,chain_2
17.09884,38.44708,-20.523373,-20.489717,110.873856,chain_2
18.739485,-20.609615,18.389322,3.5320663,110.54998,chain_2
14.789116,31.312756,-6.043936,-26.51403,161.37683,chain_2
22.7196,-1.7191482,9.082988,-6.6628237,130.13045,chain_2
17.410488,-6.112422,29.175648,-19.33412,126.36027,chain_2
17.956009,29.684744,-29.19029,5.0409613,174.684,chain_2
18.744673,38.516296,-44.426895,8.186604,152.46654,chain_2
15.988959,-13.726476,36.750256,-23.607964,129.3269,chain_2
19.087173,28.672394,-43.71724,12.469383,118.21402,chain_2
18.999718,29.041096,-43.886562,10.723639,114.45677,chain_2
15.442009,29.509737,-24.217838,-1.9286652,239.39493,chain_2
19.56664,23.325016,-10.904779,-9.649854,99.65337,chain_2
17.833637,19.603786,-13.578968,-7.6252975,122.58644,chain_2
16.799658,18.85678,-17.848158,-2.8163419,120.8611,chain_2
16.999739,17.478758,-13.057632,-0.4199931,108.82604,chain_2
16.49366,12.489132,-17.759113,-0.2734146,108.07089,chain_2
15.632977,8.656572,-21.255774,8.738558,113.77707,chain_2
19.686155,9.113506,-16.246826,6.1857686,109.66896,chain_2
22.10459,9.277655,9.1145315,-16.307785,251.46558,chain_2
22.406025,-19.840612,17.687296,-4.4294143,154.29842,chain_2
21.327663,-13.28155,21.116858,-8.580254,142.54832,chain_2
20.150248,-7.5446157,19.59031,-10.679815,143.2042,chain_2
19.199299,-1.1953487,1.9018874,-1.2572682,120.4471,chain_2
19.45428,-7.257597,21.892109,-15.792005,96.33214,chain_2
20.096897,10.0650625,-3.3606093,-7.5431824,133.78922,chain_2
15.311433,13.7612295,8.804473,-21.697842,98.69929,chain_2
25.172161,10.099082,7.244609,-16.946495,178.58604,chain_2
23.002573,-15.14669,18.294905,-2.7905378,198.92488,chain_2
17.341776,-43.236507,57.614952,-7.9812694,255.03029,chain_2
19.547445,37.745914,-31.969234,-6.39506,102.14461,chain_2
16.14178,-11.0245075,2.1489232,8.346678,151.58987,chain_2
19.381197,-6.5763073,1.4962201,3.8424826,171.03604,chain_2
17.117952,-28.719269,35.55823,-8.880628,196.55174,chain_2
16.582602,43.273228,-28.284698,-14.1847515,105.62675,chain_2
18.703878,0.89271927,-3.6486928,3.2460742,105.66987,chain_2
17.221857,3.589082,2.7266526,-6.700312,123.853264,chain_2
16.223173,-0.059870362,18.985674,-19.713438,81.55807,chain_2
15.922924,7.0635943,17.875347,-24.654188,72.37896,chain_2
15.616664,7.8353024,19.339298,-27.635826,96.392555,chain_2
16.265549,15.752012,8.544038,-25.39408,133.10637,chain_2
18.390669,7.1947784,-16.024786,8.940491,106.364365,chain_2
16.438028,9.7430105,-7.905151,-3.5788636,125.24917,chain_2
19.64511,25.33688,-21.856487,-4.515013,123.30724,chain_2
20.146475,35.075558,-28.216629,-7.1735377,105.95509,chain_2
18.516167,15.546929,-25.329796,12.233444,77.49257,chain_2
16.550642,24.240034,-8.342936,-11.973779,139.67525,chain_2
18.3872,24.057922,-44.617275,24.612396,146.5507,chain_2
16.852045,0.063894525,45.54863,-44.22779,184.83003,chain_2
17.240042,13.1449995,37.79463,-49.87342,157.75749,chain_2
17.317993,11.874849,34.9803,-50.611607,157.10948,chain_2
16.01503,22.460522,26.971306,-44.957596,156.63464,chain_2
16.466202,22.830786,23.559078,-50.90839,147.34804,chain_2
17.17761,-2.5350182,-23.824516,30.289103,125.31189,chain_2
16.031729,2.7104745,-17.004757,14.726549,101.88776,chain_2
21.236227,-25.364517,49.002377,-19.18709,274.45886,chain_2
15.439275,10.529638,-4.4497952,-5.4174004,82.69808,chain_2
19.555553,18.539394,-6.1931853,-17.587677,185.63034,chain_2
18.638319,-3.7823033,16.409307,-16.560534,123.164444,chain_2
13.203475,-9.680947,2.2163315,3.3407063,169.35443,chain_2
19.600872,-12.696392,38.30461,-25.761574,114.32423,chain_2
19.863796,-5.9588885,34.089035,-27.42351,117.70302,chain_2
19.583397,-6.641874,32.19589,-26.822275,120.52443,chain_2
15.996716,20.10052,6.124318,-25.361063,116.328186,chain_2
16.09942,18.402634,-31.045347,12.624072,79.060814,chain_2
13.70744,25.432945,-24.121283,-2.4406176,112.479416,chain_2
13.579966,26.84711,-17.985262,-7.9160104,80.334564,chain_2
20.88784,21.6326,21.525263,-41.853565,358.76602,chain_2
20.212088,16.66645,20.344196,-41.148838,251.67166,chain_2
15.586426,-4.199215,-16.948881,21.292782,90.110886,chain_2
17.296474,18.087616,-25.602854,6.95809,92.41686,chain_2
22.728569,-11.371412,-17.340609,28.7887,187.04611,chain_2
24.314676,10.151409,-24.663845,16.537373,185.68753,chain_2
19.721857,5.8224044,-31.000645,24.69994,202.62868,chain_2
20.071367,5.6464734,-25.67941,16.856632,189.8168,chain_2
17.775824,31.658728,-43.110195,11.338619,101.57579,chain_2
19.18933,-6.457253,20.45457,-13.211668,152.26129,chain_2
18.841846,7.7225804,16.619621,-16.585695,132.44046,chain_2
18.090405,1.4668963,6.7883015,-15.921381,153.73439,chain_2
19.428688,10.462675,5.1072497,-17.13583,144.10222,chain_2
20.01134,2.9548922,9.708982,-8.442628,107.78424,chain_2
16.82246,3.2463183,-2.0262647,-2.7320256,109.3679,chain_2
20.368734,-2.0417962,29.683735,-29.552242,166.49956,chain_2
16.22032,10.949411,-13.730699,4.1730905,89.599686,chain_2
18.795044,0.4840945,8.889683,-9.929461,148.62582,chain_2
15.831215,14.934055,-3.0178607,-11.325717,85.28285,chain_2
19.428057,-0.27787817,10.22516,-10.589564,143.3491,chain_2
19.613592,3.7708404,8.022108,-9.848272,142.68582,chain_2
18.702301,24.254423,-38.97029,16.32848,136.58392,chain_2
18.353153,29.86054,-27.237204,-4.0488434,152.74727,chain_2
18.230228,29.100521,-27.046112,-1.0736797,133.77945,chain_2
16.976837,-5.362833,4.4527407,2.5044723,86.40894,chain_2
16.079184,0.28105688,13.06268,-8.742726,85.46221,chain_2
17.11492,16.35697,8.242835,-22.550707,116.32946,chain_2
16.506025,4.428145,19.473337,-21.585855,136.72076,chain_2
12.267863,8.030317,24.714329,-29.609516,137.43538,chain_2
11.342305,-24.578548,1.4393731,25.662998,201.11298,chain_2
13.735432,-8.574351,-19.28809,28.143572,229.86548,chain_2
19.336784,-27.26351,70.21759,-42.39919,164.71114,chain_2
20.765863,-15.286048,55.765236,-38.21981,169.28896,chain_2
23.768888,23.233913,-2.8125193,-17.768744,182.06483,chain_2
21.788027,-8.037565,-0.89712954,7.175756,201.68285,chain_2
19.239195,-28.272509,22.721872,6.237901,176.66493,chain_2
19.867384,-13.904524,12.962277,-0.8401717,164.47356,chain_2
13.080649,-15.239409,69.1574,-57.785362,159.95401,chain_2
22.722397,-14.880866,15.619986,-2.2598696,185.6237,chain_2
23.537283,-13.167495,11.7145605,0.22542961,181.82912,chain_2
21.02779,12.291055,-28.758587,18.98324,174.26154,chain_2
15.816167,11.301869,-8.816437,-3.7942715,110.18937,chain_2
20.473036,34.301414,-22.344517,-13.104099,108.914764,chain_2
20.926641,0.4821533,3.6988485,-1.3476533,152.09758,chain_2
22.961218,25.087948,-22.358665,-5.286322,102.66695,chain_2
18.146982,27.881523,-41.784386,13.8893175,93.201546,chain_2
17.0208,1.6326883,21.335646,-24.307018,91.67376,chain_2
18.70134,6.0105906,1.3460095,-5.255702,124.60545,chain_2
18.365503,3.302929,-0.9576392,-4.2151127,112.92611,chain_2
19.197794,20.30491,0.77396876,-18.407433,113.229836,chain_2
18.558617,8.291818,-19.953175,9.025173,100.548294,chain_2
13.937828,-0.048640728,21.988655,-15.964975,208.62463,chain_2
21.646444,4.6643887,3.4476101,-9.457188,86.966896,chain_2
22.675243,0.13584054,21.217316,-21.986948,88.76157,chain_2
10.62321,2.248827,6.4009748,-9.205382,179.4091,chain_2
15.888771,-6.039305,6.392572,0.7496314,134.69138,chain_2
15.077638,-10.255634,25.310368,-15.263613,136.32808,chain_2
15.776254,-3.0332117,18.981276,-16.473562,139.76459,chain_2
21.3228,16.700586,-3.0160599,-15.153507,104.179146,chain_2
16.21398,4.2819076,-23.109842,20.7715,130.91315,chain_2
18.742651,35.525326,-31.326782,-3.499346,116.72296,chain_2
20.133928,34.397484,-22.994184,-15.044534,129.42073,chain_2
19.834013,50.44863,-55.376896,6.412744,259.77042,chain_2
20.486174,41.102974,-53.14054,10.393328,227.73857,chain_2
15.289403,-9.669427,32.24398,-21.894434,93.394714,chain_2
17.450184,-16.262156,28.942713,-14.716731,64.82909,chain_2
17.415245,-15.7230625,30.18412,-13.959024,64.330414,chain_2
15.300325,45.2955,-34.332092,-9.478417,148.66475,chain_2
15.065531,19.971071,-2.0871992,-18.170366,120.70871,chain_2
18.325441,4.1378527,-6.635372,2.5763273,142.21014,chain_2
19.557228,-12.450926,-12.34002,24.208412,193.30327,chain_2
21.33362,-10.940498,-3.3414588,17.098135,149.40916,chain_2
15.570015,12.16504,16.645874,-30.582846,109.92833,chain_2
18.853725,19.856028,-27.059362,5.6913967,112.46053,chain_2
17.819273,12.023047,4.080968,-16.328552,103.57174,chain_2
17.783617,15.890961,-12.261094,-5.1750154,89.57687,chain_2
17.07955,2.8154812,-13.838473,12.881902,96.03759,chain_2
17.954569,14.42343,7.307826,-20.543758,90.04486,chain_2
16.466148,19.700176,-30.523193,13.573918,108.505974,chain_2
16.238632,17.607748,-34.632847,16.258022,109.177505,chain_2
16.471992,28.442368,-38.55369,9.11124,88.742355,chain_2
